Name,Position,Rating,PAC,SHO,PAS,DRI,DEF,PHY
Luna,LB,72,68,62,68,68,70,74
Cristea,ST,75,73,75,74,74,39,76
Racioppi,GK,64,63,64,62,66,30,60
Esposito,ST,66,69,66,61,66,34,57
Toye,ST,64,70,64,42,64,29,70
Walterson,LW,68,71,67,63,71,31,66
Iván Jaime,CM,62,67,59,62,64,49,54
Riis,ST,63,68,62,47,61,24,68
Iago Falqué,CF,77,72,73,78,81,41,52
Moffi,ST,69,74,68,48,65,24,74
Duncan,ST,59,66,59,53,61,25,54
Kravets,ST,70,60,70,57,62,40,70
Fábio Martins,LW,77,76,74,71,82,46,67
Sorgic,ST,68,56,71,62,69,35,70
Børven,ST,71,71,71,58,68,33,69
Wallace,CB,74,65,28,44,49,76,72
Carbonell,CM,65,62,60,64,69,63,61
Bush,GK,66,68,63,63,69,32,64
Ankersen,RB,72,80,62,67,70,66,71
Wales,ST,60,89,55,57,61,24,56
Saúl,LB,71,68,45,64,66,68,64
Burner,RB,73,73,58,67,71,70,69
Soriano,GK,70,72,67,66,73,37,67
Antoñito,RB,72,79,61,64,71,64,69
Mejías,CB,62,65,23,37,40,64,56
Kakabadze,RB,68,85,47,64,69,61,70
Draghici,RM,63,73,52,61,61,52,61
Paterson,ST,70,70,66,61,62,68,83
Robertone,CM,75,84,71,74,78,68,71
João Carvalho,CAM,71,70,66,72,76,33,43
Boateng,CF,78,64,78,77,80,65,74
Koné,LB,76,85,47,64,73,70,75
Marin,LW,67,79,57,62,73,31,57
Ali Mohamed,RB,62,75,39,53,66,57,55
Diamanka,CM,68,71,64,62,62,67,80
Gassama,ST,68,63,69,47,61,32,74
Burgstaller,ST,72,55,72,66,69,39,81
Aguado,CM,68,65,63,68,69,53,43
Francisco Ramos,CM,67,64,57,68,69,60,66
Al Yami,ST,58,85,57,46,59,20,51
Al Bawardi,GK,52,49,50,45,53,27,57
Adelakun,LM,65,79,58,60,64,21,60
Slater,CM,58,66,53,57,58,52,64
Rasmussen,LW,66,74,58,64,69,60,59
Reca,LM,69,78,57,63,68,62,65
Walbrecht,CDM,57,63,33,47,52,60,60
Dilaver,CB,72,71,46,59,61,71,77
Okazaki,RB,62,73,24,47,52,62,65
Donsah,CM,70,70,63,70,73,66,73
Chavarría,ST,71,67,70,68,71,36,74
Bulka,GK,64,65,61,62,69,27,60
Hadergjonaj,RB,71,79,48,66,70,66,65
Koomson,RW,69,87,62,64,69,39,63
Djouahra,LW,62,67,56,61,68,30,53
Odgaard,ST,66,68,65,50,67,39,66
Ndiaye,CM,72,85,69,70,75,71,79
Frey,ST,70,63,70,56,64,30,84
Martínez,CB,65,68,40,47,54,65,70
Nabbout,RM,65,73,64,58,66,32,73
Antonsson,ST,66,78,65,57,64,42,75
Sangaré,CDM,74,67,65,71,70,74,79
Guilherme,RM,74,91,67,69,76,51,65
McKay,LM,70,85,62,65,71,38,42
Al Habib,CM,61,62,57,60,62,57,75
Al Dohaim,CB,59,64,41,45,48,57,66
Therkildsen,CM,58,66,47,57,60,51,67
Klitten,LW,56,69,50,49,57,22,49
Badu,ST,60,62,60,46,54,23,61
Da Cunha,LM,64,81,60,59,68,33,50
Pedro Brazão,RW,62,75,54,54,73,37,43
Johnson,CAM,59,72,52,57,61,40,55
Crocombe,GK,59,59,57,56,60,47,57
Fuchs,CM,69,78,53,63,68,69,68
Taylor,CM,60,64,54,60,63,50,58
Dest,RB,75,87,58,71,79,67,63
Salibur,RM,73,86,71,70,74,40,63
Dest,RB,75,87,58,71,79,67,63
Barry,RM,66,78,53,60,69,44,56
Evans,CAM,64,81,68,60,63,53,81
Rúben Dias,CB,81,65,38,54,60,83,84
Seddon,LB,67,77,50,65,66,59,62
Al Jaman,LM,64,80,60,57,65,24,57
Ricardo Ferreira,CB,69,51,32,46,49,72,63
Al Riou,LB,59,69,28,46,52,58,66
Attiyah,CM,58,61,55,56,63,44,59
Morton,CM,59,66,48,57,59,55,66
Verde,RM,72,83,71,67,78,36,47
McCalmont,CDM,61,66,49,57,66,55,59
Baldé,ST,76,91,74,71,79,30,70
Suárez,ST,89,73,92,86,86,53,85
Opoku,LB,66,70,42,53,60,63,72
Telles,LB,84,85,74,83,80,79,76
Rose,ST,63,78,62,53,64,44,67
Partey,CM,86,73,77,85,83,84,87
Allan,CM,83,73,71,77,83,85,83
Osimhen,ST,82,89,83,68,78,42,82
Sveen,ST,62,75,59,55,61,56,66
Pellistri,RM,71,84,62,64,73,27,61
Calvert-Lewin,ST,84,88,82,69,81,42,85
Aké,CB,79,74,53,70,72,81,76
Telles,LB,84,85,74,83,80,79,76
Darmian,RB,76,67,58,67,74,77,68
Al Ammar,LB,61,72,56,59,62,55,62
Zeballos,ST,62,61,65,48,59,21,52
Idrissi,LW,77,84,76,70,81,35,69
Ismael,CM,64,65,59,62,67,58,52
Rekik,CB,75,69,39,58,62,75,77
Vinícius,ST,79,75,80,57,75,41,83
Al Aryani,RW,59,73,57,46,61,33,58
Torreira,CDM,81,74,67,75,79,79,74
Dräger,RB,69,80,60,60,68,65,62
Olsen,GK,78,78,77,76,78,35,78
Hoedt,CB,75,51,46,66,60,76,75
Rafinha,CM,79,69,76,79,83,68,61
Foyth,CB,75,68,45,67,72,75,73
Godfrey,CB,72,72,44,58,64,71,77
Danilo Pereira,CDM,82,66,63,72,74,80,85
Hassan,LW,64,82,57,57,69,26,47
Smalling,CB,79,68,47,58,59,81,81
Andreas Pereira,CAM,75,73,72,77,77,66,68
Coufal,RB,78,81,58,72,74,73,81
Toni Martínez,ST,75,71,75,57,71,24,75
Borja Mayoral,ST,76,67,76,69,77,38,68
Nanu,RB,71,86,57,62,72,63,69
Pereyra,LM,77,75,73,76,80,61,65
Kike,CB,63,58,29,39,42,65,62
Costa,LM,84,93,73,79,90,43,59
Guendouzi,CDM,77,73,63,76,75,72,75
Sarr,RB,77,81,70,74,76,71,75
Alderete,CB,74,64,58,61,63,74,81
Roca,CDM,77,59,62,77,73,70,68
Fofana,CB,70,68,35,52,60,71,69
Löwen,CM,73,57,62,71,69,70,86
Pérez,CB,75,63,25,46,46,77,74
Suárez,ST,75,86,78,62,71,40,80
Abedini,CDM,63,60,38,58,59,59,69
Walcott,RM,76,86,70,69,77,39,60
Diallo,CDM,72,68,48,64,70,70,69
García,CDM,64,57,49,60,58,63,51
Zeqiri,LW,66,74,67,55,66,22,66
Diaby,RM,75,93,71,67,74,37,63
Cuisance,CM,71,71,67,77,74,53,54
Younes,LW,75,74,58,69,85,37,55
Mollejo,LM,69,74,64,64,68,37,65
Aït Nouri,LB,71,68,42,62,69,69,49
Gojak,CM,70,69,67,67,69,62,79
Martínez Quarta,CB,76,70,59,70,72,74,80
Barreca,LB,72,75,34,62,72,69,66
Mendy,ST,70,69,72,51,63,24,77
Bonazzoli,ST,67,70,65,51,65,28,59
van Ginkel,CM,75,63,77,77,75,69,66
Rudy,CM,77,66,67,78,77,75,67
Sessegnon,LM,75,86,67,69,75,65,62
Fein,CDM,72,57,57,68,72,67,74
Klaassen,CM,77,64,77,72,75,69,75
Vadillo,RM,74,86,68,68,79,34,52
Tomás Tavares,RB,73,79,47,61,74,70,70
Rugani,CB,80,61,39,55,64,84,72
Alex Pozo,RB,70,73,69,67,73,66,45
Jota,RW,72,69,68,72,74,31,58
Dalbert,LM,73,89,57,68,74,69,69
Roque Mesa,CM,78,67,65,75,78,72,76
Bryan Gil,LW,65,68,62,59,71,26,35
Doku,RW,71,92,58,59,77,26,53
Jota,LM,72,85,65,64,77,32,50
Lopez,CM,75,70,67,77,78,65,55
Elliot,RM,65,79,62,59,70,41,60
Budimir,ST,76,66,76,48,71,35,77
Sergio Benito,ST,62,66,62,51,63,26,59
Brewster,ST,70,81,71,55,71,20,61
David Akintola,RW,69,90,56,58,71,42,61
Karamoko,CM,56,53,47,55,56,53,62
Wolf,RM,76,79,70,72,75,68,75
Laxalt,LM,77,87,63,73,77,65,68
Perotti,LM,79,74,71,77,85,42,54
Bruma,LM,76,89,69,70,82,32,61
Pelkas,CAM,73,80,69,73,76,37,49
Bani,CB,72,58,18,42,53,74,70
Rúben Vinagre,LWB,74,88,55,69,79,64,59
Andersen,CB,76,58,47,63,57,77,77
Ademi,ST,67,52,66,45,59,29,79
Álex Gallar,RM,71,74,71,71,71,42,62
Tiago Silva,CAM,72,70,68,73,75,53,53
Ounas,RW,74,84,66,71,79,44,64
Drysdale,CB,59,68,26,41,46,58,69
Rosier,RB,75,77,50,64,75,72,69
Adarabioyo,CB,70,61,31,55,57,70,72
Martins Indi,CB,69,53,42,57,57,68,76
Loftus-Cheek,CM,78,69,67,76,80,62,79
Zé Luís,ST,77,80,75,59,75,33,80
Amadou,CDM,76,66,55,65,71,74,79
Cyprien,CM,77,72,77,77,78,74,77
Boufal,LM,75,78,66,71,83,27,52
Johnson,CB,62,64,35,49,58,62,66
Retsos,CB,74,68,35,59,57,75,71
Osorio,CB,74,55,31,44,52,74,82
Brunetta,LM,70,69,71,73,69,46,59
Deulofeu,LM,80,88,75,75,85,30,65
Hanche-Olsen,CB,69,67,35,53,58,67,78
Kalinic,ST,77,63,76,64,73,42,69
Pussetto,ST,74,77,73,62,77,25,64
Adrien Silva,CM,76,53,73,77,76,69,67
Busi,RB,69,73,49,59,71,63,68
Makengo,CM,70,65,67,71,71,67,65
Diogo Dalot,RB,76,79,60,70,76,71,76
Letica,GK,71,77,63,64,73,32,72
Sohm,CDM,62,70,46,57,62,61,74
Diallo,ST,76,71,75,52,70,23,70
Alex Berenguer,CF,76,80,72,73,78,63,63
Mihaila,LW,70,92,65,65,69,33,58
Miguel,ST,67,73,66,52,65,30,66
Ronaldo Vieira,CDM,72,75,58,66,72,68,76
Al Hassan,CM,58,65,47,54,60,51,64
Doumbia,CDM,74,68,56,67,70,71,84
Flips,RM,62,65,55,62,65,40,53
Sandro,ST,73,67,75,65,77,30,63
Miguel Luís,CM,69,67,63,70,71,60,65
Lauritsen,CB,70,67,41,58,55,68,75
Sopic,CB,58,63,29,43,48,57,66
Murilo Freitas,LW,70,77,66,62,75,30,62
Partey,CM,84,71,74,81,81,82,85
Gomez Mancini,CAM,57,52,51,58,57,48,44
Ndiaye,LM,76,92,71,67,81,46,68
Kalimuendo,ST,65,81,66,49,64,25,56
Ceccherini,CB,70,49,16,34,51,71,72
Murg,RM,72,80,67,68,74,40,62
Jørgensen,CB,74,65,40,58,55,74,79
Marc Cardona,ST,74,76,73,60,74,27,61
Pfeiffer,ST,65,54,64,46,56,31,78
Todibo,CB,75,73,43,61,65,75,74
Allagbé,GK,70,69,71,67,73,30,69
Boey,RB,65,72,41,58,65,59,56
Eliasson,RM,72,85,57,68,75,37,51
Jagiello,CM,64,71,56,64,68,47,56
Kluivert,LM,74,88,71,66,80,37,58
Reine-Adelaïde,CM,75,76,70,72,79,54,68
Alcalá,CB,70,34,48,58,53,69,76
Cullen,CM,71,69,54,69,70,65,64
Cafú,CDM,70,69,69,63,67,66,82
Lukaku,LM,76,91,61,70,79,71,74
Jairo,LM,68,88,62,61,72,27,45
Zungu,CDM,72,57,66,70,69,68,74
Gélin,CB,72,58,36,59,62,72,73
Mukairu,ST,63,86,64,52,66,29,47
Adekanye,RW,64,71,59,55,68,30,50
Maier,CM,74,66,56,72,75,69,70
Brassier,LB,64,70,35,52,61,62,72
Janelt,CDM,68,69,52,63,65,64,70
Álvaro Tejero,RB,74,77,60,70,74,67,65
Gaizka Larrazabal,RW,68,80,63,59,72,34,69
Fettouhi,CAM,71,68,64,72,76,45,66
Da Cruz,LW,66,77,66,57,67,38,59
Alibec,ST,72,70,74,67,70,46,81
Klose,CB,72,32,38,54,37,75,68
Behich,LB,72,77,63,66,72,68,65
Mierzejewski,CAM,75,72,74,73,77,47,74
Homawoo,CB,61,52,30,40,43,61,61
Ulreich,GK,79,79,71,68,84,41,79
Hutchinson,CM,58,74,55,56,63,45,55
Callens,GK,50,57,51,46,51,17,45
Olaofe,ST,56,75,54,44,58,19,53
Çalik,CB,69,67,40,53,59,69,70
Peterson,LM,70,80,71,63,73,33,60
Yilmaz,RB,63,79,46,52,65,57,57
Stepinski,ST,71,69,69,58,71,37,73
Giuliano,CAM,80,79,76,77,82,46,75
Çelebi,CB,61,55,31,34,34,63,62
Jorge,LB,76,75,57,69,76,72,64
Dermaku,CB,68,51,38,47,46,70,67
Eggestein,ST,69,63,69,65,74,40,57
Björkengren,CM,61,66,52,56,64,59,65
Nuno da Costa,ST,73,78,72,64,76,26,61
Juwara,ST,60,65,61,43,63,20,40
Al Dubaysh,LB,58,69,30,48,51,57,59
Diogo Queirós,CB,70,60,36,43,58,70,72
Tasar,LM,67,81,62,60,68,25,52
Bruno Xadas,RM,72,73,70,72,75,43,59
Brown Forbes,ST,65,79,58,55,62,44,79
Özbir,GK,69,70,69,61,70,29,69
Pedro Henrique,CB,77,44,42,45,57,79,83
Teodorczyk,ST,72,60,72,59,66,32,74
Robail,LM,69,71,64,71,71,46,58
Jans,RB,70,68,49,66,68,66,68
Lookman,RM,74,82,72,66,80,27,60
Woods,GK,61,64,59,60,64,51,55
Vetrih,CM,64,68,54,63,64,55,71
McGree,CM,71,80,70,68,75,62,74
Ritzmaier,CM,70,70,67,72,72,60,69
Falette,CB,73,66,44,44,47,73,82
Joaquín,RW,66,77,61,58,68,24,53
Mees,LW,69,68,68,63,71,21,59
Owusu,ST,63,73,61,44,54,36,73
Carnat,RW,64,78,57,60,65,42,62
Vada,CM,74,62,66,75,73,68,69
Ofosu,LM,68,86,66,62,66,38,63
Capatîna,CAM,66,68,62,64,67,31,64
Ramón Folch,CM,68,34,55,63,66,68,71
Álex Centelles,LB,74,74,49,68,70,69,72
Jordi Escobar,ST,64,56,66,48,61,18,55
Chorý,ST,70,56,67,54,63,26,78
Marcone,CDM,78,51,57,72,74,74,81
Rodríguez,GK,69,70,64,71,73,44,65
Carrillo,ST,73,52,75,54,71,39,74
De Norre,LB,71,70,63,66,71,65,70
Jonjic,RM,61,72,52,54,65,30,59
Ghezzal,RW,73,70,68,74,77,28,55
Burger,CM,66,76,55,62,67,59,73
Innocent,GK,62,62,59,61,64,30,61
Fran Sol,ST,73,68,74,56,67,34,68
Barlaser,CM,66,54,58,66,65,62,67
Augustin,ST,73,79,73,62,78,30,60
Dervisoglu,CF,69,75,64,60,71,35,63
Gaspar,LM,66,58,57,65,71,39,31
Djidji,CB,72,61,32,53,64,74,69
Luperto,CB,71,49,55,60,59,74,68
Adomah,RM,70,76,67,66,70,53,64
Siligardi,RW,70,72,66,70,74,37,55
Redondo,LM,66,83,60,57,67,44,56
Petriccione,CM,69,54,51,70,68,55,60
Bonne,ST,65,71,63,41,62,33,66
Okosun,CM,63,51,54,58,61,58,82
Hanslik,ST,63,70,64,53,61,25,67
Vetlesen,CM,64,67,55,63,68,58,62
Dingomé,CAM,73,65,65,75,75,66,70
Knight,CM,64,58,52,56,60,65,72
Gory,ST,67,87,61,55,69,22,60
Asta,RB,61,67,31,46,60,60,58
Riveros,LB,69,84,36,57,72,60,70
Opoku,LM,67,85,49,64,70,39,62
Friðjónsson,CM,62,54,57,58,63,57,75
Biancone,RB,68,72,47,59,66,61,75
Wiedwald,GK,71,73,64,68,73,39,67
Harper,ST,70,76,71,60,69,32,67
Bulut,RB,66,74,54,64,65,59,70
Saglam,RB,61,63,40,59,65,60,50
Aguza,CDM,68,60,65,70,64,63,67
Rhyner,CB,66,77,36,48,45,64,75
Perez,CDM,69,70,52,65,67,64,72
Arturo Molina,CAM,65,66,62,62,71,52,54
Arias,ST,69,61,70,53,67,27,70
Henen,LM,67,75,68,59,71,26,61
Twardek,RM,62,81,54,56,62,36,64
Moutoussamy,CM,70,71,58,69,74,66,58
Raphinha,RM,81,91,75,74,82,49,71
Jach,CB,66,58,45,51,56,64,74
Coric,CAM,71,67,66,71,74,40,52
Lunding,RW,62,70,53,55,65,29,47
Sergio Moreno,ST,63,71,62,40,61,18,50
Frederico Venâncio,CB,75,61,33,51,56,76,69
Pablo Martínez,CM,62,62,50,64,59,56,54
Dietz,CB,61,52,37,52,57,61,66
El Hacen,CM,69,42,62,59,64,66,75
Durmaz,CAM,72,69,69,73,75,32,60
Genaro,CM,60,63,46,60,59,55,58
Chris Ramos,ST,66,77,64,48,61,28,61
Bustos,ST,74,79,74,66,77,33,67
Matos,RW,70,74,65,61,75,34,65
Ciciretti,RW,73,77,68,73,75,35,49
Aliti,CB,63,66,35,47,51,59,75
Viviani,CDM,63,69,55,64,62,59,59
Bárcenas,LM,68,78,66,64,67,36,60
Gigliotti,CB,62,68,44,56,59,61,72
Mileusnic,LW,64,94,58,55,65,23,60
Grétarsson,CB,64,68,52,58,59,65,68
Lawrence-Gabriel,RB,60,76,30,41,58,58,62
Sambou,ST,63,77,60,46,62,22,69
Miguel Vieira,CB,70,49,30,42,47,70,76
Albertengo,ST,67,66,68,63,67,26,70
Hor?ia,CAM,65,73,61,62,66,38,60
Petrila,LW,61,81,50,54,64,33,46
Valsvik,CB,67,48,47,46,40,68,81
John,LW,71,74,64,71,75,25,58
Aleix García,CAM,73,66,68,73,75,59,56
Ba,CB,66,48,38,46,42,65,78
Clemente,CB,63,62,31,50,47,64,65
Bogusz,CAM,60,74,60,56,64,35,58
Horvath,RM,67,81,59,60,71,49,51
Roczen,ST,59,64,57,44,54,35,65
Kath,LM,65,74,56,58,68,40,58
Franzke,RM,60,76,41,55,61,27,57
Millar,RB,68,83,52,58,71,61,75
Mullin,RM,64,77,62,61,64,27,60
Žamburek,CAM,60,63,46,58,62,32,51
Rodic,RW,68,82,61,57,70,45,65
Kitolano,LB,64,84,37,54,64,56,62
Finnbogason,ST,65,62,65,49,60,34,75
Gammelby,RWB,65,74,56,62,64,59,70
Mason,LWB,66,82,40,58,62,62,67
McNulty,ST,67,74,69,53,65,32,68
Muzayil,RB,62,76,37,52,59,57,66
Zehir,CDM,63,66,38,55,59,63,65
Al Barakah,CDM,64,58,45,56,62,60,72
Jørgensen,RWB,58,73,29,47,55,52,64
Taz,CAM,59,63,56,53,67,31,38
Lakin,CM,61,71,57,62,66,49,62
Malley,CAM,53,65,51,52,56,26,42
Risa,LB,68,77,56,60,64,62,73
Gyökeres,LM,67,69,64,60,68,24,66
Draghici,RM,63,73,52,61,61,52,61
Bakayoko,CDM,79,64,48,68,75,77,84
Kean,ST,74,78,72,50,76,30,66
Mbenza,ST,62,75,63,43,62,19,60
Al Baqi,GK,60,59,57,55,58,47,64
Berahino,CAM,71,74,72,67,73,27,62
Van Cleemput,RB,68,69,31,63,64,64,71
Antoñín,ST,66,75,67,55,69,23,51
Cîmpanu,RM,59,78,54,48,62,35,61
Callejón,RM,84,88,78,75,83,47,63
Diogo Jota,LW,83,86,81,76,87,56,80
Abu Shararah,ST,60,72,61,48,58,20,64
Callejón,RM,84,88,78,75,83,47,63
Choupo-Moting,ST,75,73,72,68,77,37,71
Choupo-Moting,ST,75,73,72,68,77,37,71
Hylton,LW,65,85,60,56,65,21,53
Fati,LW,86,95,84,80,87,39,67
Hwang Hee Chan,ST,77,93,75,71,79,28,69
Ramos,CB,90,72,71,77,76,90,86
Firmino,ST,88,78,82,83,91,62,79
Partey,CM,86,73,77,85,83,84,87
Engels,LM,68,81,66,63,69,27,67
Walker,CB,86,93,64,77,79,82,83
Milinkovic-Savic,CF,86,70,82,81,84,80,86
Gulácsi,GK,86,86,86,83,87,44,86
Ødegaard,RM,85,80,79,87,86,60,65
Hinteregger,CB,83,74,73,70,65,84,85
Magennis,CM,62,74,58,63,65,44,66
Vargas,GK,82,82,80,74,85,48,80
Giroud,ST,82,42,83,74,75,45,80
Solan,RM,56,80,53,45,61,18,46
Bardhi,CAM,82,79,84,83,85,66,61
Carrillo,RW,82,90,79,76,85,40,71
Djimsiti,CB,81,45,44,67,58,85,82
Grosicki,LM,80,88,81,78,80,44,66
Witsel,CM,86,82,83,86,86,74,76
Bennetts,LM,63,75,59,58,66,41,55
Mora,ST,79,86,81,63,79,33,71
Willsch,RB,75,85,64,75,69,70,80
Matt,ST,69,70,73,55,65,30,84
Vydra,CF,74,86,82,74,80,40,70
Saunders,RW,64,71,65,61,66,25,60
Rodrigo,ST,82,91,79,76,81,44,71
Florenzi,RB,84,84,81,82,82,80,76
David,ST,77,85,76,69,78,25,66
van de Beek,CM,83,70,80,78,79,72,80
Eriksen,CAM,86,73,83,89,84,54,64
Arthur,CM,84,66,73,82,87,75,71
Sané,LM,85,93,81,79,85,38,67
Vidal,CM,85,67,82,81,80,85,88
Vlašic,CAM,83,86,80,80,85,51,74
Havertz,CAM,85,84,81,79,85,45,67
Kramaric,ST,86,77,88,78,89,34,76
Sigurðsson,ST,82,60,83,85,81,63,70
Chiesa,CF,78,85,74,71,82,44,62
Dawson,CB,74,59,46,59,61,75,76
De Sciglio,RB,78,74,46,69,75,77,70
Grujic,CM,75,61,71,71,77,72,76
João Mário,CM,80,69,69,80,83,64,67
Corchia,RB,75,72,65,73,74,75,65
Baluta,CDM,71,60,49,57,50,69,75
Kostevych,LB,67,81,52,64,64,58,68
Mitrita,LW,75,85,69,68,78,26,56
Higuaín,CAM,73,54,71,77,72,49,59
Colyn,CAM,51,60,43,47,58,30,35
Alvarado,LM,67,75,58,61,67,35,68
Sousa,ST,76,57,77,61,73,30,81
De Santis,ST,54,62,52,42,54,31,63
Pavelka,CDM,72,56,59,68,69,68,72
Zhao Jianfei,CB,53,69,26,33,45,54,52
Lichnovsky,CB,73,62,40,51,59,75,74
Dumitru,ST,57,68,58,44,58,36,57
Roberts,RW,73,77,66,69,79,27,40
Diego González,CB,69,67,32,59,60,70,74
Green,RM,62,88,54,55,63,33,52
Svendsen,ST,68,82,68,62,71,36,63
Inniss,CB,64,45,33,42,39,61,77
Facchinetti,LB,66,70,51,54,58,61,68
Michel,GK,70,70,68,66,72,49,69
Mets,CB,67,49,51,58,58,66,81
Hughes,CB,63,54,33,44,46,63,71
Liddle,CM,58,69,49,56,59,50,62
Al Ghamdi,RW,64,73,66,59,66,37,67
Gauci,GK,56,59,55,60,60,22,53
Nathaniel-George,LM,61,82,57,53,65,29,43
Brimmer,CM,58,63,50,57,61,52,57
Najjarine,LM,56,52,37,57,62,38,47
Najjar,ST,52,67,51,39,53,21,52
Nottingham,CB,61,53,23,42,53,61,66
Obexer,LB,58,68,35,44,56,54,60
Bin Jamayah,RM,63,74,56,63,63,37,40
O'Connor,ST,56,57,55,39,53,23,62
Boateng,CM,63,69,50,61,64,60,74
Bennett,LM,63,79,55,57,66,36,48
Longher,RM,56,69,50,50,57,35,46
Matuidi,CDM,83,75,66,75,78,82,79
Koscielny,CB,86,77,50,71,72,86,81
Kanté,CDM,88,77,66,76,81,86,82
Ewerton,CB,71,32,37,58,59,72,70
Ramos,CB,89,71,70,76,74,88,85
Fernandes,CAM,87,77,83,88,85,68,75
Pogba,CM,86,73,81,86,85,66,85
Silva,CB,85,59,54,72,72,86,78
Handanovic,GK,88,88,85,73,89,53,89
Casemiro,CDM,89,65,73,76,73,86,91
De Gea,GK,86,88,81,78,89,57,82
Messi,RW,93,85,92,91,95,38,65
Courtois,GK,89,84,89,74,88,46,85
Navas,RB,84,87,69,79,83,80,58
Rashford,LM,85,91,83,78,85,45,78
Eriksen,CAM,85,72,81,88,82,53,63
Oblak,GK,91,87,92,78,90,50,90
ter Stegen,GK,90,88,85,88,90,43,88
Martial,ST,84,89,83,74,87,41,72
Benzema,CF,89,74,85,81,87,40,76
Lukaku,ST,85,81,83,76,75,38,84
Suárez,ST,87,70,90,82,83,51,83
Acuña,LB,83,76,74,82,86,78,82
Griezmann,ST,87,79,85,84,88,57,72
Kroos,CM,88,54,81,91,81,71,69
Martínez,ST,84,83,82,71,85,48,82
Diego Carlos,CB,83,77,47,63,68,82,83
Busquets,CDM,87,42,62,80,81,83,77
Hazard,LW,88,88,82,83,92,35,66
Alisson,GK,90,86,88,85,89,52,91
Wan-Bissaka,RB,83,86,51,68,80,82,74
Brozovic,CDM,84,63,74,80,81,79,78
Alba,LB,86,88,69,81,83,78,72
Fernando,CDM,83,66,62,74,73,82,82
Mané,LW,90,94,85,80,90,44,76
de Vrij,CB,84,68,41,62,69,86,75
van Dijk,CB,90,76,60,71,72,91,86
Ronaldo,ST,92,89,93,81,89,35,77
Salah,RW,90,93,86,81,90,45,75
Hakimi,RM,83,94,70,76,82,72,76
Carvajal,RB,86,80,54,78,81,82,80
Neymar,LW,91,91,85,86,94,36,59
Dybala,CF,88,85,85,84,91,43,63
Telles,LB,84,85,74,83,80,79,76
Modric,CM,87,73,76,89,88,71,66
Mbappé,ST,90,96,86,78,91,39,76
Corona,RW,86,86,71,82,90,79,62
Silva,CB,86,60,55,74,74,87,79
Chiellini,CB,87,66,46,58,62,90,79
Felipe Anderson,LM,81,89,75,78,86,55,61
De Bruyne,CAM,91,76,86,93,88,64,78
Fabinho,CDM,87,67,69,79,77,85,83
Vidal,CM,83,65,79,79,78,83,86
Szczesny,GK,87,86,82,73,88,49,87
Mendy,LB,83,92,64,76,79,78,82
Di María,RW,87,83,81,85,87,48,68
Alexander-Arnold,RB,87,80,66,87,80,80,71
Kolarov,LB,82,68,74,81,77,82,77
Immobile,ST,87,84,88,67,83,39,77
Navas,GK,87,90,81,75,90,54,82
Robertson,LB,87,83,62,80,80,81,76
Valverde,CM,83,86,74,78,80,77,80
Milinkovic-Savic,CM,85,69,79,80,83,79,85
Nainggolan,CAM,83,71,80,80,83,83,81
Perišic,LM,82,79,81,78,78,62,76
Verratti,CM,86,64,60,85,90,79,67
Marcelo,LB,83,79,73,80,88,76,76
Gulácsi,GK,85,84,85,82,86,43,84
Henderson,CDM,86,65,74,84,79,81,82
Alberto,CAM,85,74,76,86,85,58,59
Ødegaard,CAM,83,78,75,84,84,58,63
Sabitzer,CM,83,80,83,80,80,65,78
Gómez,CAM,86,90,79,84,88,39,55
Lucas Leiva,CDM,84,60,66,76,78,83,71
Laimer,CDM,82,85,68,78,78,80,77
Ilicic,CF,84,70,86,84,85,43,68
Acerbi,CB,83,62,50,62,64,86,83
Vázquez,RW,80,81,73,78,80,58,69
Halstenberg,LB,82,66,66,73,72,81,80
Gomez,CB,83,82,30,66,70,83,80
Zapata,ST,83,75,81,59,78,37,83
Strakosha,GK,83,86,79,75,88,43,81
Éder Militão,CB,80,78,50,66,71,81,81
Kampl,CM,81,69,67,80,85,63,62
Corona,RM,84,84,68,78,88,77,60
Matip,CB,83,60,46,68,68,85,78
Wijnaldum,CM,85,76,75,81,86,78,79
Semedo,RB,83,92,57,69,82,77,76
Lazzari,RM,81,89,62,77,82,54,63
Asensio,LW,82,79,80,81,83,43,61
Nacho Fernández,CB,80,78,37,66,66,80,80
Rodríguez,CAM,84,58,88,88,88,51,65
Shaqiri,RM,81,79,77,80,83,46,67
Thiago,CM,85,64,72,85,90,70,62
Telles,LB,84,85,74,83,80,79,76
Sancho,RM,87,83,74,81,91,37,64
de Roon,CDM,81,64,68,72,73,82,80
Correa,CF,81,84,75,77,85,39,69
Vinícius,LW,80,95,69,71,86,29,66
Danilo Pereira,CDM,82,66,63,72,74,80,85
Keïta,CM,81,71,73,76,87,65,66
Hummels,CB,86,58,58,77,73,89,77
Jovic,ST,80,75,81,68,80,29,74
Parolo,CDM,79,57,76,75,75,79,73
Milner,CM,80,58,70,82,78,77,77
Reus,CAM,85,80,86,84,85,45,63
Marchesín,GK,82,82,78,76,86,54,81
Pepe Reina,GK,79,77,79,80,78,45,80
Rodrygo,RW,79,87,75,70,83,32,57
Marcano,CB,81,65,46,60,60,84,76
Diogo Jota,LW,80,83,77,71,84,53,77
Radu,CB,78,61,64,65,68,83,69
Odriozola,RB,79,78,52,71,76,75,65
Felipe Anderson,LM,81,89,75,78,86,55,61
Lulic,LM,78,77,72,76,77,75,77
